Customer_ID,Category_1,Category_2,Category_3,Category_4,Category_5,Category_6
83271948,177.47,51.80,51.60,2.53,2.24,
83284596,255.85,914.61,,48.07,54.20,
83285697,106.28,101.17,183.42,109.02,82.24,103.76
83299173,124.33,213.30,85.78,0.96,1.45,
83300776,153.56,76.83,253.79,34.45,33.09,
83304026,252.74,112.70,316.81,72.78,57.19,43.79
83309979,196.34,107.64,326.39,56.33,39.14,
83309982,167.67,73.82,182.12,139.61,105.32,
83310335,106.35,162.19,,17.32,22.96,
83312756,292.37,111.43,324.74,33.07,24.95,
83313934,124.15,206.53,79.78,0.29,0.39,11.46
83314150,390.67,1561.15,292.88,86.18,97.19,
83318419,209.45,81.14,287.70,28.34,20.53,
83335236,165.72,81.34,429.61,55.02,38.24,
83338991,148.80,30.28,30.83,10.84,11.28,
83340198,140.17,100.58,353.46,35.36,48.82,51.52
83344180,136.23,177.19,223.21,88.26,88.26,
83345779,141.72,55.45,222.21,23.53,18.49,
83349786,168.27,267.83,95.58,6.50,5.31,
83350976,187.70,,,,,
83356239,137.18,63.55,,28.15,28.15,
83366083,136.46,52.53,217.11,20.26,20.26,27.32
83369471,1773.47,801.89,2509.38,350.46,411.42,319.55
83377716,189.07,64.70,56.94,15.16,10.97,2.61
83380652,233.64,294.58,50.17,6.64,6.13,
83380717,163.74,46.95,19.70,4.62,5.65,
83384061,87.02,34.91,173.21,86.45,79.80,
83395936,376.06,1635.24,138.02,111.86,77.73,
83395948,170.51,67.30,43.89,11.99,12.48,12.54
83411298,156.83,44.13,,,,
83416813,268.96,127.09,,26.03,29.35,
83420067,244.17,86.88,333.32,41.11,48.27,
83421718,164.91,143.60,233.51,86.08,73.32,125.53
83423522,275.59,121.90,385.07,24.54,25.55,51.35
83429879,144.80,178.16,33.11,7.44,5.62,2.62
83430212,310.35,996.57,211.88,45.33,55.41,
83435282,273.37,114.72,,32.75,43.42,
83436890,165.89,73.08,270.03,25.09,16.73,
83438678,219.28,90.52,326.95,48.63,44.88,
83441835,130.65,50.53,152.95,26.58,23.58,27.50
83455517,112.20,129.44,211.12,100.90,93.13,99.35
83460272,148.08,48.13,26.16,1.76,1.33,
83464316,96.12,126.79,228.57,130.86,102.81,
83468297,182.02,38.23,31.99,14.15,13.60,7.47
83471485,236.26,97.99,,65.17,43.44,
83472932,312.32,111.59,322.15,40.02,34.10,
83474092,178.62,216.57,102.73,20.00,26.51,
83478896,86.68,59.70,253.07,102.95,120.86,
83480453,152.52,196.20,34.35,19.95,14.45,
83494555,356.77,1048.30,,23.55,21.73,
83498480,185.01,43.64,19.01,2.80,2.12,
83500013,204.22,103.68,317.41,37.93,35.01,
83501490,170.04,50.19,35.38,,,
83502316,122.87,167.80,51.89,9.77,6.52,5.60
83503584,178.41,85.54,241.51,46.61,41.34,
83516320,142.36,49.86,42.87,13.98,9.71,
83523555,166.06,66.97,51.59,10.91,8.23,
83530705,91.69,141.02,205.72,92.29,96.06,
83532766,145.80,186.86,77.51,19.84,17.59,13.68
83539393,86.63,68.17,146.22,57.71,76.50,
83547628,161.62,78.13,,17.51,18.23,15.42
83550564,128.83,185.27,234.94,92.02,75.29,
83551456,150.22,63.09,,6.63,9.54,
83555594,112.10,61.84,158.64,23.45,21.64,9.92
83563799,204.85,79.52,242.13,30.65,34.56,12.92
83567480,144.01,55.58,16.56,8.15,6.41,
83568039,171.55,107.86,382.36,66.03,54.03,
83573632,114.14,71.08,177.39,26.16,29.50,
83577714,165.03,86.84,237.01,97.37,97.37,
83583307,562.05,1402.00,340.23,70.77,93.81,40.75
83591630,170.84,51.93,28.44,3.86,3.57,
83591951,188.12,41.90,38.25,3.64,2.86,
83592132,189.49,59.58,228.12,94.00,135.28,87.41
83592622,139.09,143.33,,77.73,56.28,69.13
83594831,172.99,67.61,160.14,14.76,13.63,32.10
83595810,126.26,261.00,62.95,19.55,13.04,28.79
83599122,175.56,31.74,,12.05,10.27,
83605230,88.91,44.93,210.37,91.52,63.60,
83610499,90.50,190.14,,7.03,9.31,
83612051,163.57,83.70,253.64,30.98,41.06,32.89
83613644,278.47,111.68,467.99,36.75,52.89,
83620215,150.86,66.13,24.71,4.35,5.54,10.05
83626171,396.13,915.69,265.65,59.53,85.67,
83629652,209.61,1468.67,188.73,49.02,62.39,55.35
83630775,195.66,941.93,225.52,7.90,11.86,
83644480,204.07,248.07,55.04,14.02,17.84,18.01
83648025,214.05,115.77,364.11,50.76,62.05,35.72
83659073,83.91,189.87,,138.49,100.29,
83660674,153.48,37.55,,12.21,13.77,2.85
83662374,1487.37,513.28,383.14,65.76,45.69,
83663999,164.22,68.63,47.45,13.51,14.64,4.70
83668915,186.77,51.00,20.64,9.68,12.33,
83669012,132.07,37.97,217.16,84.09,87.53,
83671053,189.84,60.92,24.19,1.04,1.04,
83671059,231.90,110.11,,37.30,45.58,
83681142,251.10,96.41,340.80,63.11,53.76,66.70
83681715,87.13,1044.59,,37.32,27.02,
83682451,196.94,168.63,215.46,103.43,142.84,
83688763,521.96,1697.41,,,,55.73
83695526,209.58,237.61,73.75,4.88,3.99,
83696686,141.35,155.03,189.23,69.81,92.55,93.48
83696744,163.32,104.61,,127.17,95.93,
83710621,97.23,107.05,206.25,115.37,106.50,144.46
83717900,275.13,87.67,314.97,66.88,46.48,
83718542,182.76,68.13,55.79,5.03,5.03,
83721971,160.69,64.43,37.39,10.88,10.46,
83727797,221.34,101.28,278.93,57.25,44.99,18.28
83730632,219.55,167.55,106.53,18.74,25.88,
83737055,199.57,93.01,383.09,43.96,49.58,22.26
83737215,116.03,68.95,279.05,30.04,26.63,
83742761,194.86,216.16,42.19,21.64,19.19,
83757905,102.12,1206.69,190.87,24.47,29.90,
83758296,125.51,143.83,84.49,9.74,9.74,
83760448,178.20,234.97,34.89,21.22,30.54,
83762639,182.20,67.04,37.40,7.97,6.02,10.07
83768718,90.49,60.18,178.87,60.08,70.53,64.12
83776033,96.80,98.65,231.62,86.51,79.85,
83779041,161.75,62.72,216.44,17.69,21.62,42.63
83779392,90.65,174.32,,2.54,2.07,
83782063,274.75,112.82,440.75,48.22,69.39,70.36
83783842,127.31,32.47,153.07,76.67,90.01,
83785035,147.97,97.54,219.56,119.77,102.03,
83785552,184.65,91.21,262.82,34.70,45.99,32.36
83788488,188.64,46.72,36.10,2.96,1.97,2.59
83792068,188.24,45.78,,116.34,87.76,
83792724,124.34,139.62,110.05,0.48,0.43,13.33
83799524,443.82,1131.82,140.51,68.32,77.05,50.35
83806495,134.38,43.09,128.83,82.50,93.03,
83810426,190.41,1595.88,143.02,11.45,8.64,68.43
83814006,155.66,200.46,84.47,27.74,30.05,
83814746,133.52,149.84,,96.03,96.03,
83817794,274.11,110.34,319.23,48.86,67.48,
83823201,192.78,89.40,293.27,57.87,51.32,37.45
83825237,159.11,33.54,24.50,3.47,4.79,11.51
83830288,341.31,147.87,460.50,52.14,58.79,24.65
83840026,210.96,980.57,313.19,5.19,7.79,
83842447,345.53,107.24,,48.20,52.22,27.30
83843913,180.51,203.57,256.78,88.99,92.63,
83844861,271.83,140.33,388.42,64.45,48.62,29.89
83848662,112.20,62.16,228.85,19.19,28.78,
83858878,160.80,65.75,51.52,9.87,7.45,13.76
83866596,130.39,143.03,,144.81,104.86,118.50
83868011,99.19,193.06,,6.83,9.43,
83881714,185.08,66.76,283.77,58.52,39.02,34.39
83883175,147.56,161.35,115.21,14.91,14.91,19.68
83886425,244.59,73.69,299.06,26.19,25.16,
83893554,118.56,174.16,52.05,21.08,15.27,26.72
83905608,161.76,66.69,242.71,25.96,23.02,
83912033,166.83,62.54,165.70,17.70,13.36,11.29
83919803,162.99,204.85,30.90,16.06,10.70,
83925953,174.11,108.43,,80.36,90.61,
83936846,154.01,43.48,50.85,10.26,9.85,
83942915,185.01,155.91,194.29,97.65,134.86,112.94
83943125,119.80,34.96,184.58,82.01,72.72,61.41
83946006,182.88,229.85,51.81,8.51,7.55,23.75
83947413,395.95,1631.71,401.65,46.04,61.03,
83950500,475.28,1665.33,385.93,74.96,81.20,
83951669,246.49,78.50,390.97,45.06,59.72,38.12
83957631,121.39,93.94,156.27,68.11,58.02,
83958255,143.10,145.59,247.94,79.88,119.81,107.20
83960192,103.42,168.86,196.18,86.66,110.29,
83965433,271.04,141.20,414.95,39.85,35.33,
83965714,177.95,27.87,51.12,6.46,8.22,6.76
83968443,142.46,77.87,208.54,94.30,90.60,132.84
83969043,106.44,89.39,,70.40,89.59,65.38
83969047,156.35,183.11,,97.14,67.51,138.91
83971072,324.13,111.91,,45.35,65.26,
83972763,144.40,76.09,176.25,86.98,98.09,137.88
83974521,183.58,175.28,272.92,110.81,77.01,
83978169,131.49,100.11,174.74,100.26,92.55,
83989842,157.20,78.98,,45.54,45.54,52.26
83997222,196.79,123.97,292.41,22.09,22.99,
84005751,151.28,58.73,160.80,85.28,104.23,133.21
84006688,130.81,,50.36,7.66,5.55,19.48
84006763,133.09,74.65,215.87,93.08,139.63,148.01
84008884,184.13,44.68,42.96,0.24,0.35,
84010853,201.79,85.73,,33.36,24.15,
84012979,142.12,92.37,294.26,29.42,29.42,
84019572,168.27,108.38,,81.78,92.21,
84023218,169.79,292.28,149.86,18.32,22.39,16.01
84030617,87.79,111.71,191.63,105.18,101.05,124.64
84031113,274.84,98.29,440.01,43.29,48.82,27.30
84038939,207.21,110.93,377.62,59.98,51.10,
84046276,125.28,203.38,125.91,27.06,19.59,
84056401,162.61,229.76,40.58,25.14,20.57,
84064342,176.31,182.39,206.87,103.63,121.65,
84075645,125.39,56.84,266.33,33.86,22.57,
84080470,215.50,90.91,250.49,48.57,41.37,
84081505,99.76,96.85,168.73,49.94,68.96,
84083477,174.74,229.83,76.26,13.01,10.65,2.86
84091531,228.43,121.94,428.66,44.19,61.03,
84092190,66.81,120.71,153.71,52.84,64.58,70.21
84106602,291.79,1186.78,101.20,46.48,50.35,16.94
84117456,123.58,68.78,169.80,64.35,78.64,
84134328,187.10,198.39,99.64,4.33,3.41,
84137013,200.10,44.37,52.03,6.38,4.25,6.19
84137330,290.13,95.92,272.20,50.84,52.92,
84137453,164.21,70.72,48.30,1.66,2.29,11.57
84138720,185.00,92.63,267.37,38.06,33.76,39.92
84141033,180.64,69.34,248.66,16.60,14.14,
84142665,134.35,85.52,,32.98,34.32,
84142951,163.04,39.53,27.46,13.29,11.78,4.85
84143602,125.97,76.87,204.54,34.85,24.22,35.91
84148037,116.92,122.18,131.22,102.94,71.54,122.23
84154834,222.25,107.63,389.29,58.42,47.80,64.33
84155931,149.51,40.96,175.60,106.37,77.02,88.82
84159949,182.52,84.08,326.96,49.53,63.03,60.73
84162733,176.88,156.10,104.93,23.03,16.00,13.29
84166939,214.21,1272.35,122.11,73.61,79.75,2.87
84169701,214.79,82.42,241.61,40.75,40.75,47.24
84173294,164.51,244.15,111.16,1.45,1.93,8.77
84175621,184.99,121.54,250.66,74.69,87.67,128.37
84177159,217.56,83.78,245.93,49.21,60.15,23.30
84180210,243.02,894.02,137.23,22.18,22.18,42.09
84180907,309.93,150.44,463.53,49.50,37.34,66.11
84186553,190.25,57.52,,4.32,4.67,
84196421,197.15,298.73,162.88,11.03,9.03,29.71
84207186,187.72,196.80,63.27,22.34,28.43,19.30
84211497,223.45,859.47,,35.08,44.65,40.55
84217619,208.66,63.66,268.40,119.72,101.98,138.35
84223473,275.56,777.12,138.81,25.55,20.08,18.29
84226943,135.33,219.52,69.62,6.68,7.24,
84233459,148.71,258.59,58.87,9.11,7.15,
84241016,77.63,136.95,228.00,70.51,65.08,72.04
84245885,225.67,1271.47,116.70,34.26,35.65,5.99
84255431,111.20,182.43,54.23,13.40,17.06,
84256686,144.60,254.52,111.42,16.97,24.43,
84258453,203.86,99.83,308.94,34.49,35.89,
84271092,187.18,47.60,40.77,5.71,8.56,
84272211,217.89,85.63,,28.41,30.78,22.69
84274146,149.25,169.78,,6.81,7.68,8.32
84279619,369.30,1480.82,184.92,81.95,81.95,44.85
84283982,150.25,26.83,34.01,0.70,0.97,
84287360,165.14,60.92,42.78,14.76,12.57,11.28
84288871,171.28,189.50,51.29,1.85,1.28,
84298317,162.40,1051.78,208.96,50.96,53.03,23.30
84302170,198.96,85.23,353.60,55.07,45.05,55.36
84303094,243.62,77.71,331.53,24.30,20.70,22.76
84304802,281.09,97.16,367.62,19.20,22.53,32.02
84326439,167.49,161.34,258.25,90.19,93.87,
84331232,540.25,1476.45,,27.09,27.09,
84334447,260.81,122.29,,61.08,68.88,
84338401,310.64,143.55,390.39,45.77,68.66,
84339159,213.34,227.81,117.86,15.53,11.25,
84340716,127.03,200.89,71.00,18.24,24.19,13.21
84341051,113.27,99.76,231.11,67.73,86.21,
84343873,119.03,66.47,160.28,73.16,89.42,85.35
84352322,80.27,94.38,135.44,74.35,98.55,69.76
84357158,176.48,113.17,,48.22,69.40,31.84
84360489,199.99,96.81,320.67,49.90,36.14,
84363907,224.40,214.57,41.66,16.53,17.21,
84369540,186.22,58.53,55.22,4.20,5.34,8.35
84369822,149.57,87.93,252.20,86.12,129.19,
84372150,119.15,182.66,76.62,18.77,17.32,6.83
84374074,172.20,46.37,15.87,15.76,10.51,4.31
84394595,110.58,171.41,,,,
84395144,229.98,,180.70,36.26,32.15,63.95
84395684,293.34,940.02,,6.21,6.46,
84406695,142.98,53.05,202.12,23.39,16.93,19.79
84410289,143.07,64.59,212.00,100.41,69.77,116.97
84412112,1498.69,293.94,214.88,104.46,113.17,22.47
84421130,264.58,96.84,278.47,38.08,33.77,45.57
84423400,253.11,123.65,437.24,41.79,57.70,
84427486,161.29,57.22,44.44,4.31,5.96,
84428232,143.20,170.44,34.46,22.38,24.25,
84430633,235.03,1238.75,348.42,31.46,38.46,
84436132,160.77,75.77,312.81,36.08,40.68,39.66
84439098,175.27,68.59,,12.10,18.15,17.43
84449875,133.35,78.86,264.17,46.71,35.23,
84451204,291.68,128.14,272.73,51.36,51.36,36.39
84454598,175.92,53.63,42.47,7.21,10.37,
84462387,146.17,126.09,,118.43,89.34,
84462967,81.37,156.71,179.44,84.45,87.89,86.71
84465903,295.27,933.21,,37.50,45.84,
84473247,175.04,107.88,419.30,53.33,62.61,43.35
84474800,95.45,191.17,225.15,106.27,70.85,
84478674,76.01,92.64,258.87,91.25,66.08,
84481958,103.69,166.91,,8.79,6.91,19.86
84483006,232.00,969.73,85.47,76.03,52.84,17.82
84485004,165.83,76.81,166.46,98.04,86.95,
84486503,158.83,112.59,,107.63,84.56,
84491600,205.97,98.09,255.48,36.63,31.20,18.18
84509241,129.80,270.47,123.81,20.02,20.84,7.98
84513524,369.54,154.76,,,,
84528107,204.04,245.81,103.13,18.33,17.61,16.45
84528424,184.96,241.04,129.08,5.18,3.60,
84531748,150.40,68.49,15.75,3.77,4.61,
84534721,226.65,1126.98,283.21,67.31,55.07,
84540832,214.37,99.07,356.07,50.47,56.91,
84550943,172.50,100.96,306.10,52.68,41.40,
84557270,161.71,71.95,189.03,119.98,86.89,
84569957,590.44,1539.57,105.89,13.17,11.22,8.93
84570036,187.85,87.32,257.71,18.01,21.14,
84570574,111.87,206.64,34.56,,,
84573767,89.40,175.01,115.81,8.13,7.21,6.99
84575575,135.81,153.88,69.40,18.59,20.14,
84576114,137.24,,,3.69,5.31,
84582702,175.30,31.62,30.19,1.14,1.71,7.91
84596076,95.16,135.95,155.07,93.79,65.17,
84596848,173.13,50.44,216.71,143.29,112.59,137.71
84604439,159.26,56.94,43.05,11.99,10.21,
84610569,212.97,108.85,,23.13,23.13,
84611971,109.75,200.72,62.59,8.93,9.67,
84612821,86.29,165.83,162.08,83.59,63.06,
84615985,255.85,114.16,362.61,24.67,26.72,29.34
84619873,87.55,879.26,70.55,61.01,54.11,
84634072,78.06,126.98,193.12,77.23,71.28,103.17
84634126,137.45,29.42,15.95,0.85,0.93,
84635850,165.68,34.29,29.85,7.37,9.77,12.01
84643184,164.79,1585.87,297.31,85.48,96.40,
84646483,170.32,1165.14,239.08,54.60,69.48,
84658622,394.70,1190.50,244.79,32.98,43.71,57.52
84663996,208.61,116.65,400.54,29.68,19.79,50.24
84668097,157.34,177.58,219.26,82.96,101.39,
84671094,198.74,76.09,340.27,43.38,36.96,
84676245,97.58,102.89,174.38,76.04,76.04,
84681435,124.40,289.43,50.22,6.71,8.90,24.23
84683238,1352.50,2321.12,330.02,4.41,5.38,158.60
84684418,167.38,248.78,77.36,10.48,8.57,
84702699,124.44,74.36,,135.67,90.44,97.03
84706748,178.56,211.92,74.31,23.93,28.09,
84710698,166.31,69.22,369.21,29.39,20.43,
84720521,173.03,39.28,23.16,3.21,2.33,
84720807,,90.96,,,,
84721425,82.31,90.72,249.97,85.06,122.41,
84726886,179.03,228.39,53.45,13.29,9.62,
84732404,115.94,166.99,151.63,23.97,22.12,25.36
84738724,110.96,146.47,94.75,20.89,13.92,1.84
84748634,,104.43,191.45,111.72,84.28,
84749482,206.77,90.58,284.13,31.71,43.78,50.95
84750075,183.56,175.23,108.55,1.17,1.21,
84751168,242.45,112.96,252.84,24.82,24.82,19.49
84755540,188.29,61.73,45.17,0.55,0.72,8.49
84759038,293.60,,303.85,46.81,39.88,
84763494,222.61,108.98,333.20,22.64,23.57,56.87
84769388,150.92,72.70,280.54,52.84,45.02,
84770847,299.59,973.67,234.08,18.28,27.41,
84773126,218.65,89.11,379.11,45.02,57.29,17.21
84776623,256.68,119.15,366.99,31.08,46.62,
84777156,148.13,148.16,235.87,108.21,81.63,98.42
84778154,119.52,217.75,,20.68,29.75,
84780565,176.45,53.06,25.68,6.62,7.17,10.56
84786138,239.84,1545.78,237.00,48.05,72.08,
84790827,369.91,1215.48,,54.26,61.18,
84792819,209.90,115.41,452.03,42.41,37.61,58.25
84802957,175.33,84.86,197.00,68.19,83.34,112.05
84805578,113.25,103.76,268.94,97.21,82.80,
84808887,150.85,53.88,,18.43,15.70,
84810768,139.29,243.22,56.52,9.97,7.22,
84811541,179.77,54.18,48.93,4.88,3.54,9.58
84817651,172.85,55.70,41.08,4.30,2.86,8.32
84822824,327.58,157.32,489.36,51.19,76.78,33.96
84823217,207.58,93.76,477.01,21.37,29.52,33.91
84823856,98.76,54.27,152.01,107.18,111.56,
84826188,142.26,44.07,,3.54,4.33,
84831906,210.42,100.76,232.93,88.24,95.59,
84841362,274.04,115.16,286.17,58.23,42.16,18.98
84844106,118.34,218.81,136.30,6.95,4.64,11.41
84844573,139.39,79.36,252.96,34.00,24.62,41.90
84846768,103.24,182.77,,2.70,3.88,20.50
84846857,120.14,167.33,43.75,19.24,14.51,
84847899,167.45,87.24,153.58,126.73,91.77,
84850248,376.33,1387.45,,,,
84862760,336.20,144.35,475.15,61.64,66.77,
84863401,157.19,29.23,,3.80,4.46,
84874585,141.66,43.64,47.16,12.21,13.23,
84877266,157.31,116.13,161.74,81.93,75.63,91.87
84879175,241.41,94.23,279.97,38.68,41.91,
84881724,215.03,105.22,256.95,19.04,20.62,
84884449,183.82,58.65,41.79,10.83,15.58,0.05
84885093,171.51,53.38,20.01,9.21,11.25,4.18
84887684,544.54,1886.69,429.50,30.64,45.96,
84890448,250.39,,,22.36,24.22,27.94
84893266,267.33,121.84,478.56,31.21,39.72,71.39
84896592,171.21,54.32,23.37,6.92,9.95,14.06
84913062,413.49,1102.73,,,,
84913735,201.24,67.44,23.08,1.40,1.35,
84914959,160.54,1192.67,232.77,54.51,66.63,20.42
84917517,196.07,44.62,31.45,5.75,5.99,9.54
84921368,164.23,171.18,175.14,95.25,107.41,
84923105,150.65,58.98,36.76,12.61,14.21,5.54
84927464,98.78,122.61,203.55,86.40,86.40,112.06
84937098,108.74,182.09,,12.71,12.21,
84940236,187.67,1130.99,266.30,67.57,50.97,26.89
84941279,97.09,39.77,128.16,61.76,64.29,70.77
84957471,155.76,,219.91,86.51,79.85,138.88
84958072,177.10,185.25,,1.42,1.36,
84963590,84.96,186.77,283.06,109.07,72.71,162.96
84964210,173.70,59.02,18.10,10.08,8.24,
84964306,304.99,114.08,382.90,34.81,23.21,39.98
84968467,120.97,151.39,,2.46,3.55,
84976229,160.85,48.84,210.77,105.13,97.05,72.33
84977963,117.93,151.48,262.54,96.63,85.70,128.76
84978530,121.09,161.59,24.35,22.22,17.46,
84983096,233.53,137.66,402.24,56.20,47.88,
84991092,318.76,1311.48,310.38,9.70,6.47,
84993306,148.04,56.48,,2.84,4.08,
84998759,250.05,132.92,342.31,40.72,49.76,20.28
84998912,347.56,131.59,371.58,40.56,43.93,31.00
84999727,135.69,62.76,25.67,0.51,0.46,3.71
85004542,195.41,97.43,234.24,60.75,45.83,
85005600,89.98,98.29,,105.62,101.48,92.33
85010657,71.39,898.95,267.55,13.70,14.25,15.01
85011543,205.40,117.30,437.14,46.16,54.19,19.13
85011607,160.48,86.44,239.60,110.08,83.04,90.55
85011625,620.55,1719.92,353.90,101.27,67.51,
85013172,73.38,37.35,183.32,72.84,75.81,
85013381,89.61,1108.38,,46.67,61.87,
85022877,109.21,195.67,274.24,88.73,133.09,
85025277,149.33,52.99,,1.61,1.27,
85028030,262.82,144.21,620.04,37.12,43.58,
85034723,131.09,28.24,18.97,10.49,12.82,6.50
85047503,181.15,47.81,26.44,0.19,0.17,
85048540,296.81,1482.65,188.09,48.71,41.50,38.42
85049069,247.46,1195.13,263.25,84.61,56.40,
85052028,184.76,197.94,241.64,98.54,94.68,124.95
85052165,244.30,98.10,322.83,31.18,38.10,29.84
85053063,184.90,67.95,46.03,9.71,9.71,9.23
85055749,201.20,67.84,227.79,49.11,37.05,
85057971,169.04,155.01,257.41,100.58,92.84,91.36
85062609,131.90,220.40,128.04,8.88,6.43,2.92
85067198,310.45,134.94,367.26,50.81,67.35,43.86
85071274,154.23,43.00,48.36,0.16,0.15,
85077551,168.08,32.61,47.66,6.75,6.49,1.08
85079401,237.59,100.49,264.12,36.88,28.98,
85082219,166.53,56.41,48.02,4.83,6.94,
85083739,104.80,140.30,158.84,92.08,88.47,
85084786,174.10,45.37,40.08,14.06,9.77,
85085314,155.27,54.04,28.31,1.40,2.02,9.51
85088760,130.07,1257.27,108.86,20.55,14.28,59.69
85098277,217.48,157.37,237.26,112.57,78.22,
85100352,209.39,84.03,366.03,17.14,23.67,48.53
85104569,183.85,69.33,211.80,16.05,17.39,32.58
85105953,124.58,70.46,286.70,27.53,20.76,21.46
85106147,190.54,78.74,317.82,46.48,39.60,22.19
85111612,154.56,68.29,278.72,48.62,36.67,39.02
85113376,93.84,38.58,159.58,67.50,57.50,79.98
85113712,111.22,81.46,168.22,81.97,75.67,76.18
85116495,124.36,86.01,240.04,87.01,90.57,119.87
85128076,191.39,86.11,438.64,72.25,48.16,
85129077,185.29,29.91,25.77,8.18,5.92,
85135033,235.76,83.30,258.08,28.94,43.42,
85136432,259.64,86.89,310.97,36.64,24.42,61.51
85140201,123.98,100.94,236.50,102.78,102.78,104.08
85149269,166.62,1794.81,165.26,18.32,16.25,
85151968,152.18,43.89,30.39,12.60,15.41,10.66
85153354,190.38,43.60,37.19,10.94,12.33,7.38
85157753,97.67,67.39,171.93,76.50,86.27,98.24
85166252,173.57,40.98,14.66,4.05,6.08,
85169607,185.44,27.12,49.67,0.24,0.36,10.39
85178228,124.37,179.33,222.67,87.65,121.03,104.84
85182396,196.57,55.89,46.17,1.52,1.06,2.99
85188771,202.09,199.93,68.56,8.25,6.23,
85188792,132.15,75.73,201.43,86.87,94.11,117.20
85188957,135.78,256.77,,18.40,25.42,
85190383,169.02,171.82,71.21,16.43,12.91,
85192202,136.56,82.31,,23.14,34.70,
85207093,154.33,116.42,148.97,99.06,66.04,
85208312,185.79,58.64,23.05,6.30,5.59,
85209254,203.17,172.06,,,,
85209546,269.16,1348.84,,63.40,42.26,
85209854,147.74,46.22,44.70,1.18,1.33,
85211932,246.86,125.89,377.38,37.24,24.82,
85216676,285.87,1468.29,112.19,8.30,11.47,57.14
85217381,456.93,1474.49,332.82,34.45,28.18,
85220423,163.52,114.03,188.92,90.86,83.88,
85220895,110.68,1268.76,92.96,4.98,3.32,
85223284,182.53,43.63,,,,
85225883,564.83,1574.67,114.99,5.08,7.30,42.22
85232018,146.85,49.82,48.66,2.56,3.39,3.96
85238848,608.60,1776.13,191.96,61.03,84.28,
85241271,165.95,56.50,16.21,2.53,2.85,7.00
85243145,94.67,114.55,160.27,81.66,61.60,
85245732,203.59,,437.47,58.04,73.88,51.81
85251357,177.72,,23.98,1.37,1.89,
85251452,120.85,92.97,156.07,100.47,85.58,67.33
85258724,193.63,59.29,27.90,10.76,13.16,
85273107,434.59,1532.08,336.68,35.20,27.66,
85288820,154.03,49.34,46.24,1.88,1.36,
85298211,185.53,51.17,51.27,7.71,6.31,
85302299,211.28,71.50,267.79,37.62,28.38,
85305818,251.42,80.11,282.12,42.08,35.85,24.70
85306999,153.46,95.60,189.73,82.66,105.21,
